period,Pop,Rock,R&B,Rap/Hip Hop,Country
1962-W11,0.4032258064516129,0.3064516129032258,0.08064516129032258,0.016129032258064516,0.11290322580645161
1962-W12,0.40625,0.28125,0.09375,0.03125,0.078125
1962-W13,0.43548387096774194,0.24193548387096775,0.11290322580645161,0.03225806451612903,0.0967741935483871
1962-W14,0.47692307692307695,0.18461538461538463,0.09230769230769231,0.03076923076923077,0.09230769230769231
1962-W15,0.46875,0.171875,0.140625,0.03125,0.0625
1962-W16,0.46774193548387094,0.1774193548387097,0.14516129032258066,0.016129032258064516,0.06451612903225806
1962-W17,0.49206349206349204,0.20634920634920634,0.14285714285714285,0.015873015873015872,0.031746031746031744
1962-W18,0.46153846153846156,0.2,0.18461538461538463,0.015384615384615385,0.03076923076923077
1962-W19,0.45588235294117646,0.19117647058823528,0.22058823529411764,0.0,0.04411764705882353
1962-W20,0.45588235294117646,0.16176470588235295,0.19117647058823528,0.0,0.058823529411764705
1962-W21,0.45714285714285713,0.2,0.2,0.0,0.05714285714285714
1962-W22,0.4647887323943662,0.18309859154929578,0.16901408450704225,0.0,0.056338028169014086
1962-W23,0.4647887323943662,0.16901408450704225,0.16901408450704225,0.0,0.056338028169014086
1962-W24,0.4583333333333333,0.18055555555555555,0.18055555555555555,0.0,0.041666666666666664
1962-W25,0.4714285714285714,0.14285714285714285,0.2,0.0,0.04285714285714286
1962-W26,0.4696969696969697,0.13636363636363635,0.19696969696969696,0.0,0.045454545454545456
1962-W27,0.4153846153846154,0.13846153846153847,0.24615384615384617,0.0,0.06153846153846154
1962-W28,0.4444444444444444,0.14285714285714285,0.20634920634920634,0.0,0.06349206349206349
1962-W29,0.390625,0.171875,0.203125,0.0,0.09375
1962-W30,0.38235294117647056,0.1323529411764706,0.19117647058823528,0.0,0.10294117647058823
1962-W31,0.4492753623188406,0.13043478260869565,0.13043478260869565,0.0,0.08695652173913043
1962-W32,0.4864864864864865,0.17567567567567569,0.10810810810810811,0.0,0.08108108108108109
1962-W33,0.4594594594594595,0.1891891891891892,0.10810810810810811,0.0,0.08108108108108109
1962-W34,0.4583333333333333,0.1527777777777778,0.1527777777777778,0.0,0.125
1962-W35,0.4861111111111111,0.1527777777777778,0.1388888888888889,0.0,0.09722222222222222
1962-W36,0.4864864864864865,0.20270270270270271,0.12162162162162163,0.013513513513513514,0.08108108108108109
1962-W37,0.52,0.2,0.10666666666666667,0.0,0.08
1962-W38,0.5277777777777778,0.19444444444444445,0.1111111111111111,0.0,0.08333333333333333
1962-W39,0.4931506849315068,0.1780821917808219,0.136986301369863,0.0,0.0958904109589041
1962-W40,0.49295774647887325,0.16901408450704225,0.15492957746478872,0.0,0.09859154929577464
1962-W41,0.5303030303030303,0.18181818181818182,0.13636363636363635,0.0,0.09090909090909091
1962-W42,0.5294117647058824,0.17647058823529413,0.1323529411764706,0.0,0.08823529411764706
1962-W43,0.4927536231884058,0.14492753623188406,0.14492753623188406,0.0,0.10144927536231885
1962-W44,0.5909090909090909,0.09090909090909091,0.10606060606060606,0.0,0.10606060606060606
1962-W45,0.5671641791044776,0.11940298507462686,0.11940298507462686,0.0,0.08955223880597014
1962-W46,0.4782608695652174,0.14492753623188406,0.14492753623188406,0.0,0.08695652173913043
1962-W47,0.47761194029850745,0.16417910447761194,0.14925373134328357,0.0,0.08955223880597014
1962-W48,0.5070422535211268,0.15492957746478872,0.16901408450704225,0.0,0.056338028169014086
1962-W49,0.4583333333333333,0.125,0.20833333333333334,0.0,0.06944444444444445
1962-W50,0.4411764705882353,0.11764705882352941,0.20588235294117646,0.0,0.07352941176470588
1962-W51,0.4411764705882353,0.14705882352941177,0.19117647058823528,0.0,0.07352941176470588
1962-W52,0.4,0.16923076923076924,0.16923076923076924,0.0,0.1076923076923077
1963-W01,0.42857142857142855,0.15714285714285714,0.15714285714285714,0.0,0.08571428571428572
1963-W02,0.38571428571428573,0.17142857142857143,0.2,0.0,0.08571428571428572
1963-W03,0.4057971014492754,0.18840579710144928,0.18840579710144928,0.0,0.08695652173913043
1963-W04,0.4225352112676056,0.15492957746478872,0.18309859154929578,0.0,0.08450704225352113
1963-W05,0.4027777777777778,0.16666666666666666,0.19444444444444445,0.0,0.08333333333333333
1963-W06,0.3880597014925373,0.208955223880597,0.1791044776119403,0.0,0.08955223880597014
1963-W07,0.38235294117647056,0.22058823529411764,0.16176470588235295,0.0,0.07352941176470588
1963-W08,0.42028985507246375,0.21739130434782608,0.17391304347826086,0.0,0.07246376811594203
1963-W09,0.45588235294117646,0.22058823529411764,0.17647058823529413,0.0,0.058823529411764705
1963-W10,0.4411764705882353,0.22058823529411764,0.19117647058823528,0.0,0.058823529411764705
1963-W11,0.4057971014492754,0.2028985507246377,0.2318840579710145,0.0,0.07246376811594203
1963-W12,0.44594594594594594,0.20270270270270271,0.20270270270270271,0.0,0.08108108108108109
1963-W13,0.5205479452054794,0.1643835616438356,0.2054794520547945,0.0,0.0410958904109589
1963-W14,0.5131578947368421,0.13157894736842105,0.21052631578947367,0.0,0.039473684210526314
1963-W15,0.5277777777777778,0.1388888888888889,0.19444444444444445,0.0,0.05555555555555555
1963-W16,0.5068493150684932,0.1506849315068493,0.2054794520547945,0.0,0.0547945205479452
1963-W17,0.5616438356164384,0.1506849315068493,0.1917808219178082,0.0,0.0273972602739726
1963-W18,0.5263157894736842,0.18421052631578946,0.19736842105263158,0.0,0.039473684210526314
1963-W19,0.5526315789473685,0.17105263157894737,0.15789473684210525,0.0,0.05263157894736842
1963-W20,0.5714285714285714,0.15584415584415584,0.15584415584415584,0.0,0.05194805194805195
1963-W21,0.5135135135135135,0.16216216216216217,0.20270270270270271,0.0,0.04054054054054054
1963-W22,0.5416666666666666,0.1527777777777778,0.16666666666666666,0.0,0.05555555555555555
1963-W23,0.5211267605633803,0.14084507042253522,0.18309859154929578,0.0,0.07042253521126761
1963-W24,0.5,0.18571428571428572,0.14285714285714285,0.0,0.08571428571428572
1963-W25,0.4857142857142857,0.17142857142857143,0.18571428571428572,0.0,0.08571428571428572
1963-W26,0.45714285714285713,0.2,0.21428571428571427,0.0,0.07142857142857142
1963-W27,0.4266666666666667,0.18666666666666668,0.22666666666666666,0.0,0.08
1963-W28,0.3972602739726027,0.1643835616438356,0.2602739726027397,0.0,0.0958904109589041
1963-W29,0.3582089552238806,0.19402985074626866,0.23880597014925373,0.0,0.1044776119402985
1963-W30,0.373134328358209,0.16417910447761194,0.2537313432835821,0.0,0.08955223880597014
1963-W31,0.4142857142857143,0.15714285714285714,0.2571428571428571,0.0,0.08571428571428572
1963-W32,0.45588235294117646,0.14705882352941177,0.23529411764705882,0.0,0.10294117647058823
1963-W33,0.4788732394366197,0.16901408450704225,0.16901408450704225,0.0,0.09859154929577464
1963-W34,0.5217391304347826,0.15942028985507245,0.14492753623188406,0.0,0.08695652173913043
1963-W35,0.5277777777777778,0.1527777777777778,0.1527777777777778,0.0,0.08333333333333333
1963-W36,0.5507246376811594,0.15942028985507245,0.17391304347826086,0.0,0.028985507246376812
1963-W37,0.5970149253731343,0.14925373134328357,0.14925373134328357,0.0,0.014925373134328358
1963-W38,0.5970149253731343,0.13432835820895522,0.13432835820895522,0.0,0.029850746268656716
1963-W39,0.5522388059701493,0.14925373134328357,0.16417910447761194,0.0,0.029850746268656716
1963-W40,0.5384615384615384,0.2,0.15384615384615385,0.0,0.03076923076923077
1963-W41,0.5079365079365079,0.15873015873015872,0.1746031746031746,0.0,0.06349206349206349
1963-W42,0.5151515151515151,0.19696969696969696,0.19696969696969696,0.0,0.045454545454545456
1963-W43,0.5217391304347826,0.17391304347826086,0.18840579710144928,0.0,0.057971014492753624
1963-W44,0.4714285714285714,0.2,0.22857142857142856,0.0,0.05714285714285714
1963-W45,0.49295774647887325,0.16901408450704225,0.22535211267605634,0.0,0.056338028169014086
1963-W46,0.5428571428571428,0.14285714285714285,0.21428571428571427,0.0,0.05714285714285714
1963-W47,0.5142857142857142,0.14285714285714285,0.24285714285714285,0.0,0.02857142857142857
1963-W48,0.5428571428571428,0.14285714285714285,0.2,0.0,0.04285714285714286
1963-W49,0.5492957746478874,0.14084507042253522,0.2112676056338028,0.0,0.04225352112676056
1963-W50,0.5694444444444444,0.18055555555555555,0.16666666666666666,0.0,0.027777777777777776
1963-W51,0.5921052631578947,0.15789473684210525,0.17105263157894737,0.0,0.013157894736842105
1963-W52,0.6164383561643836,0.1232876712328767,0.1780821917808219,0.0,0.0273972602739726
1964-W01,0.589041095890411,0.1232876712328767,0.2191780821917808,0.0,0.0136986301369863
1964-W02,0.5753424657534246,0.1232876712328767,0.2328767123287671,0.0,0.0136986301369863
1964-W03,0.5394736842105263,0.14473684210526316,0.23684210526315788,0.0,0.013157894736842105
1964-W04,0.5063291139240507,0.1518987341772152,0.25316455696202533,0.0,0.02531645569620253
1964-W05,0.4578313253012048,0.18072289156626506,0.26506024096385544,0.0,0.024096385542168676
1964-W06,0.40963855421686746,0.21686746987951808,0.2289156626506024,0.0,0.04819277108433735
1964-W07,0.3950617283950617,0.2345679012345679,0.18518518518518517,0.0,0.07407407407407407
1964-W08,0.4025974025974026,0.2077922077922078,0.22077922077922077,0.0,0.07792207792207792
1964-W09,0.3783783783783784,0.21621621621621623,0.24324324324324326,0.0,0.06756756756756757
1964-W10,0.32,0.25333333333333335,0.26666666666666666,0.0,0.09333333333333334
1964-W11,0.323943661971831,0.2535211267605634,0.22535211267605634,0.0,0.09859154929577464
1964-W12,0.3888888888888889,0.2638888888888889,0.16666666666666666,0.0,0.08333333333333333
1964-W13,0.37333333333333335,0.29333333333333333,0.2,0.0,0.06666666666666667
1964-W14,0.38961038961038963,0.2727272727272727,0.18181818181818182,0.0,0.05194805194805195
1964-W15,0.3684210526315789,0.3026315789473684,0.14473684210526316,0.0,0.039473684210526314
1964-W16,0.42105263157894735,0.27631578947368424,0.14473684210526316,0.0,0.02631578947368421
1964-W17,0.42857142857142855,0.2597402597402597,0.14285714285714285,0.0,0.025974025974025976
1964-W18,0.4444444444444444,0.19753086419753085,0.1728395061728395,0.0,0.037037037037037035
1964-W19,0.4625,0.1875,0.2,0.0,0.025
1964-W20,0.43243243243243246,0.20270270270270271,0.20270270270270271,0.0,0.04054054054054054
1964-W21,0.4657534246575342,0.2191780821917808,0.1780821917808219,0.0,0.0136986301369863
1964-W22,0.4647887323943662,0.23943661971830985,0.18309859154929578,0.0,0.028169014084507043
1964-W23,0.44776119402985076,0.23880597014925373,0.208955223880597,0.0,0.029850746268656716
1964-W24,0.42424242424242425,0.22727272727272727,0.22727272727272727,0.0,0.045454545454545456
1964-W25,0.44285714285714284,0.22857142857142856,0.21428571428571427,0.0,0.02857142857142857
1964-W26,0.45714285714285713,0.21428571428571427,0.21428571428571427,0.0,0.02857142857142857
1964-W27,0.4647887323943662,0.19718309859154928,0.19718309859154928,0.014084507042253521,0.04225352112676056
1964-W28,0.4861111111111111,0.20833333333333334,0.1527777777777778,0.013888888888888888,0.041666666666666664
1964-W29,0.4794520547945205,0.2054794520547945,0.1643835616438356,0.0136986301369863,0.0273972602739726
1964-W30,0.4805194805194805,0.22077922077922077,0.14285714285714285,0.012987012987012988,0.03896103896103896
